,id,comment,author,likecount,publishedAt
20,Ugzd-ZEozVWR90iMW1F4AaABAg,"What an amazing song! Im married to an Ukrainian guy from Lviv. We've been together for 17 years and have 3 kids together. I was born in México, but my heart is equally Ukrainian. I love that land as much as I love my mother land. With you I stand! Слава Україні 🇺🇦 героям слава! 🕊️",dianaholish,38,2022-03-26T22:54:41Z
21,UgxQUXRoVY7Ezcpd51h4AaABAg,Both of my Ukrainian favorites in one place. Слава Украине!,Daniel Long,17,2022-03-25T04:55:14Z
22,UgyR437tVcfI89xt61V4AaABAg,"Я не плачу, просто Бумбокс в очі попав. Це прекрасно.",Дарина Войціховська,2,2022-03-24T11:31:21Z
23,UgwN1MeonLheD6Qmk5p4AaABAg,Неперевершені😍,next stop,0,2022-03-22T09:56:10Z
24,UgwlzG01pdl4ou7eS514AaABAg,"Очень красиво, глубоко!",Леонид Шуткин - Léo Chutkin,0,2022-03-20T09:44:22Z
25,UgwCqwRjXIraBUy5lvV4AaABAg,💙💛,VKKKKKK,0,2022-03-19T09:52:21Z
26,Ugyby-wRnMUs8t8K1I54AaABAg,💙💛,Aleksandra Zolotashko,0,2022-03-14T20:27:09Z
27,UgzGATlLV7Ci0jDAMdh4AaABAg,"Дякую вам , ви дуже круті !!",Andrey Kalenychenko,1,2022-03-12T21:23:37Z
28,Ugxgc5iFRjhqA0MM9A54AaABAg,❤️❤️❤️💙💛❤️❤️❤️💙💛❤️❤️❤️,Lili Hryhorovych,0,2022-03-11T18:11:51Z
29,Ugx2jjYgURmGEcvuWdJ4AaABAg,I heard it on radio357 in poland just one hour ago! It’s superb! Wish you best in this bad bad time!!!🇺🇦🇵🇱,Se83Ad,74,2022-03-09T16:31:47Z
30,Ugy51i6GeTjVwTVLpAR4AaABAg,"Holy smoke. Andriyk Khlyvnyuk Kiev street performance got me here all the way from Finland, this is awesome!",Fix It,78,2022-03-06T09:08:12Z
31,UgyJM8D5uf2-0gRnIaB4AaABAg,2022 resist !,JUAN PRADO,1,2022-03-04T12:10:44Z
32,Ugx29QNuw1sNdOM62jV4AaABAg,I see them a few monents a go on my tv in Poland. Fight for freedom Fight for Europe. F@ck putin...,borysczad1125,6,2022-02-28T08:30:29Z
33,UgzUTAc60smFzTURsKF4AaABAg,"Перегайм)) =!!!!!!!  Хливнюка, требо було брати років 10 тому... Шоу-біз хуїв..... 🤢🤮 Як Андрія не крутить?!! Де Андрій і де Монатік?????!!!!!!!!!! Бриде....
Кліп -  Переграли!!!!!!Андрій для мене - кращій 💪💪💪",Snoop,2,2022-02-23T03:54:39Z
34,Ugw_N1ytMo-FHZXbZzB4AaABAg,"Це бомбезно, як завжди!!!!",юра юра,1,2022-02-21T17:46:12Z
35,UgwmZyskfKYZ3Id1Zb14AaABAg,"Слушал кароль в живую))) это просто пипец, отстой полный в тональность не попадает, фальшивит, жесть. Друг друга стоят)) дуэт еще тот))",Миша Лепа,1,2022-02-21T10:09:45Z
36,Ugy3kNijGpswK8mjCyt4AaABAg,Мое кохання 💜Андрій Тіна💜,Olha Skrypnyk,0,2022-02-20T17:05:26Z
37,UgysoFbtTaPCIfpVuZ54AaABAg,"Это однозначно шедевр 
Без лишних слов 
Шикарно",Алёна Ребенок,2,2022-02-20T00:43:34Z
38,Ugz7KsF-e4PTAZ15v6Z4AaABAg,Потужно!,irina f-t,1,2022-02-09T17:29:37Z
39,Ugw6BoX97tLABbbowY94AaABAg,В России вас тоже любят)мммм....красота,Марина Сысоева,0,2022-01-31T14:46:03Z
40,UgxJL_e9Qr9P8bzWk854AaABAg,"Супер, продовжуйте в тому ж дусі",Maksym January,1,2022-01-15T16:25:47Z
41,UgypqfjZeARTewBT8V94AaABAg,Кароль псує пісню,Олег Танзарян,1,2022-01-10T22:33:11Z
42,Ugwg95YLpoY2s9wNrzJ4AaABAg,Сильно капец...,Shorts Kitchen,0,2022-01-02T23:48:53Z
43,UgxzEcfRJV1lsx8_sJV4AaABAg,"Це справжній шедевр, такий український калорит.",IRISH DIARY - Ирландский дневник,0,2022-01-02T21:32:06Z
44,UgwomKrIE6yumGkT5L94AaABAg,це суперово!!,tibeer,1,2021-12-23T22:01:09Z
45,Ugz8E6J03mo7ZyS5EaB4AaABAg,"Бум бокс рвет шаблоны...вы нечто больше чем песня,,,,вы  взрываете душу..спасибо",Алёнка тв,0,2021-12-18T08:12:18Z
46,UgxGWuXauBksvQ7zYZ54AaABAg,двое кращих вокалістів України,Nikolay Fedorenko,0,2021-12-17T21:23:22Z
47,UgyiziAmEiWxDj6o9vB4AaABAg,Вау яка Красива дівчина і Класна музика України ! Респект так тримати.,Ветеран АТО. Козак Микола,1,2021-12-14T21:05:23Z
48,UgzgrE2GrJW2vp9wFrN4AaABAg,Вся попса хоче слави з бумбоксом вона пробилась,Команданте Чегеварра,0,2021-12-08T21:54:13Z
49,UgworRXgqa6BP5LoRQJ4AaABAg,Круто! Спасибо за ваше творчество!,болие лимение,3,2021-11-19T18:11:22Z
50,UgykchdTZ-C_l4bA8f14AaABAg,Лучший дуэт♥️,W D,7,2021-11-18T21:15:53Z
51,Ugzo9PHcY0j7_Uwr9XV4AaABAg,😘,Світлана Лаврик,1,2021-11-13T14:13:25Z
52,UgxyDzvEjo3Ti-a2cbx4AaABAg,I'm the commentary in english that you've been looking for,Pedro Cabrera,2,2021-11-12T23:48:54Z
53,Ugzg-TplxUAHcNZ6My54AaABAg,"Тішить, що останнім часом з'являється все більше цікавих пісень українською мовою в нас, хоча російською ми всі слухаємо і розуміємо, але українською набагато краще звучить",Vera Star,1,2021-11-11T22:50:19Z
54,UgxULFKHAnl3fQl26pV4AaABAg,"Тексти Хливнюка, як завжди, в саме ❤️",Oxana Rozhak,2,2021-11-06T21:01:42Z
55,UgwmThnzC3WYmXuaPmh4AaABAg,"Андрей,  это шедевр!!! Бумбокс- Харьков! Он невестный!!!",Олеся Мишина,1,2021-11-05T21:37:40Z
56,Ugzqo84FbR1D-l0bS5Z4AaABAg,Тина-как женщина и как вокалистка-огонь!,mi24mu,6,2021-10-29T10:04:33Z
57,UgxGmGm8fLq6s_vV4ll4AaABAg,Шикарно просто!!! Браво!!!,VARVARA80ify,0,2021-10-28T13:13:37Z
58,UgwpSE_0DasWe8nQ_c14AaABAg,"Андрію, це ваша найкраща робота для мене ❤❤❤ Настільки вона глибока, чуттєва та геніальна. Слова, пісня, виконання. Ви чудова людина і геніальний творець. Бажаю Вам міцного здоров'я та нових звершень 🤗😍",Anonim,5,2021-10-26T09:15:53Z
59,Ugw4SmJB0FyIZtyM1Jh4AaABAg,Щоразу можна вмирати під цей трек <3,Оксана Сенів,0,2021-10-22T17:35:25Z
60,Ugy2RMQxxm9jIw7YAhZ4AaABAg,"Не чув раніше, каюсь...",Андрій Співак,1,2021-10-22T15:25:06Z
61,Ugw3PCatALiOCAgVeip4AaABAg,"Руками, вустами, волоссям, плечима,
Мовчанням, словами, думками, очима,
Однакові й різні ми рівні сьогодні,
Між нами півкроку, між нами безодня,
Маленька сховалася в темряві лячно,
Я все відчуваю, я всю тебе бачу,
Я ковдрою теплою, кожухом стану,
Якщо ти попросиш,
Як не перестанеш,

Листами, світлинами, текстами, снами,
Ні, не передати, що діється з нами,
Я знаю, як часом буває самотньо,
До тебе півкроку, до тебе безодня,
Якби докричався, якби ти почула,
Навшпиньки, навпомацки, навпіл лечу я,
Скажи, чи Нам з іншими буде так само,
Руками, плечима, волоссям, вустами?

Тебе, тебе,
Я дарма серед ночі кличу,
Тебе, тебе не продам і не позичу,
Тепер, тепер скелею із солі стану,
Але, але віритиму мов в останню

Наш світ під три чорти несеться,
Як вибуху хвиля, як річкою крига,
Нехай шкереберть все і догори дрига,
Твій голос прямісінько в серце.

Тебе, тебе,
Я дарма серед ночі кличу,
Тебе, тебе не продам і не позичу,
Тепер, тепер скелею із солі стану,
Але, але віритиму мов в останню",Света Знайко,0,2021-10-18T11:18:49Z
62,UgyduEh3v0NEgEABADZ4AaABAg,"Самый лучший дуэт Тины ❤️
А это я говорю с 2021 года 😂
Бумбокс как всегда 🔥",Наталья,9,2021-09-28T15:20:13Z
63,UgxmVO4LHfkA8X3iBMt4AaABAg,"Сделайте версию без Тины кароль, невозможно слушать, а песня, текст, Хливнюк - божественно",Pavlik M,1,2021-09-26T18:27:15Z
64,UgxQ8-jJmUHm6T4j0pZ4AaABAg,Это просто супер ..так просто и в то же время какдый момент идеально продуман!Браво !,Ната Наталия,1,2021-09-22T16:38:23Z
65,UgzR-sBOnCljHQHaKxh4AaABAg,"Обожаю голос Тины Кароль, от музыки ""Бумбокс"" просто можно улететь в космос. Отличный дуэт. Привет из России!",JI I-O T O M bI C JI,52,2021-09-17T13:04:07Z
66,UgwMnhN2_4a706omztN4AaABAg,TRAINSPOTTING,StefiCZko,0,2021-09-17T05:58:45Z
67,Ugxx8Hm8NlkRQloRGkh4AaABAg,"а я колись гадав, що Тіна = то попса. а воно ух як!",slob grower,2,2021-08-31T14:53:23Z
68,Ugxk7oiLbyfBoV7uP9l4AaABAg,Якби не завивання Кароль було б краще,д. Ткачук,1,2021-08-26T20:48:17Z
69,UgxedecpNPZI5MouhxF4AaABAg,Какой красивый язык,Ибакова Эльмира,13,2021-08-23T18:26:56Z
70,UgxsO0wv7jIcA_KaQJJ4AaABAg,"Обожнюю Бумбокс. Хливнюк- геній! Тексти українською просто неймовірні,творіть ще",Outlander,23,2021-08-22T13:01:25Z
71,Ugzpd3kUN0NWRap_xq94AaABAg,"Я не люблю Тіну, але Ваш дуєт (у цій пісні) це щось неймовірне🔥🔥🔥",julia raiska,3,2021-08-21T06:15:51Z
72,UgyAPgf5rSwKBVCpyXB4AaABAg,"А . Хлывнюк , ну как так можно петь ?  В самое сердце ❤️‍🔥",Виктория Лих,0,2021-08-20T10:16:51Z
73,UgwNMKrpImFUWe_QUIh4AaABAg,Вокал від якого кожного разу мушахи по всьому тілу,SL,5,2021-08-10T11:23:52Z
74,Ugx8wdLJj2uYUO9t3cV4AaABAg,Шедевр!,Ganna Diakova,1,2021-08-05T20:09:27Z
75,UgxM533B2g0s4o6gDcx4AaABAg,Дуже!!!!!!,Наталия Прохоренко,1,2021-08-05T14:06:50Z
76,Ugw3c6SGvf1Rqgyp6OF4AaABAg,"Смисл цікавий,,,,,,преЧудово!",Наталія Цинко,1,2021-07-30T12:30:13Z
77,UgzerR3BNlcGKDvSxXx4AaABAg,Шедевр,Liliya,1,2021-07-26T12:17:38Z
78,UgyqlSN2Z8rm5JydU9N4AaABAg,Ещё!!!,Владимир Ротчерский,1,2021-07-24T20:03:56Z
79,Ugx9A4p5zuoGJM8K39x4AaABAg,Українська мова найкраща!,GREmI1987,6,2021-07-21T04:34:17Z
80,UgzfwrfI83MgM71AQed4AaABAg,У Тіни потрясающій голос!,GREmI1987,3,2021-07-21T04:28:34Z
81,UgywSuCDagqVzbq5X9J4AaABAg,Крутій трек.Просто бомба!,GREmI1987,4,2021-07-21T04:27:06Z
82,Ugwyih7ufL_OdlS0OVt4AaABAg,OMG ... Tina Karol you are incredible...,Kristye McDonald,1,2021-07-19T13:17:23Z
83,UgwHMP5yiUizvU5_CMx4AaABAg,Тіна витянула!,Alekot,0,2021-07-13T16:59:27Z
84,UgzmdB8uhVgFPEoy_xN4AaABAg,"Андрей, мурашки от Вашего исполнения.",Anna Poyda-Starytska,1,2021-07-10T15:01:44Z
85,UgyRCQIKK9LtSYesq0J4AaABAg,Обожааааааю❤️❤️❤️❤️❤️,Yevheniia Kozenko,1,2021-07-04T12:03:40Z
86,Ugzlf8XAAeoUBz-MaMV4AaABAg,Просто огонь!!!!😍,Sveta Tal,1,2021-07-02T22:42:24Z
87,UgxgRP1yX3FTImRn9zJ4AaABAg,Я давно такое не слышала . Подкорил,Александра Островская,2,2021-06-29T16:10:52Z
88,UgxvlbqLjf949OFA3bN4AaABAg,Ładnie,Jarosław Hulboj,1,2021-06-27T07:12:53Z
89,UgztSE9ggY0OtZF8d_R4AaABAg,ПУТИН-ХУЙЛО!!!ПРИВЕТ С ДОНБАССА,СЕРГЕЙ МАРТЫНЕНКО,7,2021-06-22T14:49:06Z
90,Ugxrg_kv93Qt3SiDPTB4AaABAg,Охеренно,Shorts Kitchen,1,2021-06-17T19:34:10Z
91,Ugzb8-LtUWVIcikV7tl4AaABAg,А есть версия без Кароль?,Antonio Babko,1,2021-06-16T08:13:02Z
92,UgysJadiLiALtY20CQt4AaABAg,"Пісня була б набагато краща без цієї вічно кричущої в одну ноту єврейки. Вона взагалі не вміє співати, тільки кричати.",dmaraptor,0,2021-06-12T22:42:04Z
93,UgzECEFbV8zWIiH04w54AaABAg,"офигеть свистковый регистр, профи)",Мария Резникова,5,2021-06-09T21:16:08Z
94,UgwdfeQgmODgHm7NBhB4AaABAg,"Жалко шо таки талантливы ушли с Российского шоубизнеза, пойте по русские хлопци, будет вам наверное больше деНЕГ",Юрий Несвитайло,0,2021-05-24T20:35:57Z
95,UgxEIwS2RmDf_mjENwV4AaABAg,"Кароль гарна-красива, але виє та верещить що жесть....",Mary L,1,2021-05-23T10:13:59Z
96,UgzRpknBciCTHmjIteB4AaABAg,Уважение не только за прекрасное творчество - а и за ВСЕГДА ПРАВИЛЬНУЮ гражданскую позицию!!! Человек с большой буквы и пример для подражания - для остальных наших звёзд и звёздочек!!!!!!,Женя Демченко,5,2021-05-13T21:36:28Z
97,UgwYLU14ulzM-C4wPH54AaABAg,нормально.,Сергей Артюх,0,2021-04-24T19:36:58Z
98,Ugz4aCtXaIICpzNYnUt4AaABAg,це ахуєнно,Olha Dovhan-Levytska,2,2021-04-20T18:26:41Z
99,UgwTqkCpYRv7-m1ddgN4AaABAg,8 мільйонів! Вітання :) Прекрасна пісня,Oleksa Boyko,4,2021-04-19T23:24:18Z
100,Ugyb7co9Gambh2n2nkx4AaABAg,Театр прекрасен,LBLoLik,1,2021-04-16T18:35:44Z
101,UgwRQe2TY2pBxKMEDqF4AaABAg,"Украінская музыка сёння - гэта топ. Спадзяюся, што ў нас у Беларусі з часам таксама запануе свая ""школа"", незалежная ад расейскае ""эстрады"", а нашыя таланты будуць спяваць, запісваць музыку і кліпы ў Менску",Франсуа Гету,120,2021-03-30T10:23:29Z
102,Ugw2YAftCXRB9sHO3_94AaABAg,Якби Тіна не візжала як свиня не дорізана була б класна пісня.,Рома Прокопчук,2,2021-03-25T19:51:47Z
103,UgzSGSO2L5Yifjqe3_h4AaABAg,Песня про непростую но счастливую семейную жизнь. Люблю тебя Терёха!!!!,Vepriks,0,2021-03-21T01:18:48Z
104,UgyqCIEfteEjBL_4syp4AaABAg,❤️🇦🇷,Claudio Lopez,3,2021-03-19T04:23:19Z
105,UgyWmFv_iq2jaz7P50Z4AaABAg,Явно мотиви вкрадені від Лені Кравіца,Nazar Shmidt,0,2021-03-16T00:44:20Z
106,UgxQBsOp7JH4IbPqWFN4AaABAg,"Пісня прекрасна, слова просто бомба, але завивання Кароль все псує... Пісня переповнена емоціями по вінця і ці писки зовсім не доречні.",Вікторія Бербенчук,1,2021-03-11T17:31:33Z
107,Ugw12LGvze0MM2COb3d4AaABAg,"Почула на концерті версію без Кароль. Вона мені зайшла більше. Кароль якось переграє для мене в цій пісні. Усе решта – лірика, музика просто на друзки розриває!",Ana Stas,1,2021-03-09T18:23:11Z
108,UgwJ7uKDMBve0y-4-RV4AaABAg,ух-ти круто,Виктория Бурлачка,1,2021-03-06T23:14:22Z
109,Ugw_5B0EL6uSZe2qP-54AaABAg,красиво співають :),CHARISMATICALLY CHARMING,3,2021-03-06T22:42:12Z
110,UgxaJE3L8avSB7ioJbR4AaABAg,"нене, Бумбокс давай репчик, это не то. Есть конечно оъуенная песня Пепел, но остальная попса - не то.",Данила,0,2021-03-04T12:24:04Z
111,UgzpMOhqPGTMJjFJshJ4AaABAg,Why tf is this song not having more views?! 😳,Mihaela Ruseva,6,2021-02-26T18:43:08Z
112,Ugz1AZNlVXFQX7Sf6LV4AaABAg,Неперевершений дует на розрив голоси і взагалі два найпотужніших співака нашої країни вважаю!!!,Vera Slyusar,26,2021-02-20T20:33:27Z
113,UgymtfQSzQUMZExYoEZ4AaABAg,.......тут слова зайві. Мурахи,Таня С.,6,2021-02-18T17:32:31Z
114,UgzdgE58PYMkiEzQ4j94AaABAg,Круто,Tanya Tanya,2,2021-02-14T20:53:22Z
115,Ugwhq7Smz3jwFDaUP814AaABAg,На заставке как кукла резиновая,Станислав Тимченко,1,2021-02-14T20:20:01Z
116,UgyWASOOU0zsEQQb4_14AaABAg,"О
Ч
М
А
Н
Т
И
!
!
!",Goort Totemniy,1,2021-02-08T18:39:32Z
117,Ugy4sfTYjMJSnUG4VCV4AaABAg,"Чомусь так сумно .
Зара на душі.",Катерина А,0,2021-02-05T23:05:22Z
118,Ugw0GeLtKnvpnvMLRy54AaABAg,ТИНКА ЧМО,Лариса Терлецкая,2,2021-02-05T11:02:09Z
119,UgxE3nYPtRq1woo6q3R4AaABAg,"Тина, бумбокс, Серега и других Украинцких исполнителей обажаем. Сәлем из Казахстана. 👍",Ақбөбек Н.,30,2021-01-29T19:58:41Z
120,UgwdyWi2nvw1cHADyH94AaABAg,"НЕБЕЗПЕЧНО !!!! ВСІ СОВРЕМЕНІ ЩЕПЛЕННЯ ВІД КОВІД І ВІД ІНШИХ ХВОРОБ . ЯД З НАНО ЧІПАМИ ДИВИСЬ ПАТЕНТ 060606  . КОЛИ БУДУТЬ РОБИТИ ЩЕПЛЕННЯ БУДУТЬ СТАВИТИ МІТКУ ЗВІРА 666 СЛОВА ПАЇСІЯ СВЯТОГОРЦЯ . БІОМЕТРИЯ. ЛАЗЕР. 666 НА ЛОБ. КОМПЮТЕР ЗВІР В БРЮСЕЛІ . АПОКАЛІПСИС. ЧИТАЙ БІБЛІЮ .
при здачі біометричних даних на паспорт ІД КАРТУ або права то людині можуть таємно вижигати лазелом на лоб при фото лиця номер 666 кюар код. це роблять для того щоб відеокамери вас сразу индитификували як на смартфоніі КЮАР-коди . після цього люди починають хворіти фізично і бесноватса в церкві або терпіти ПСІТЕРОР тоесть чути голоса в голові і т.д. навіть якщо вам НЕ ПОСТАВИЛИ МІТКУ то ваши біодані йдуть в компютер під назвою''ЗВЕРЬ '' в Брюселі кожного хто увійшов в компютер знеособлюють ІМ'Я від БОГА і получает особистий 18 значний номер ІМ'Я від сатани тоесть входячи в компютер ЗВЕРЬ ви записані в книгу мертвих а це прописка в АД !!!! ЯКЩО ВИ ПРИЙНЯЛИ БІОМЕТРИЮ і ХОЧЕТЕ ПОКАЯТИСЯ ТО ТРЕБА НАПИСАТИ ЗАЯВУ ОТКАЗ  ОТ БІО ПАСПОРТА ІД-КАРТИ (як написати дивитися тут http://vera77.com/category/articles/otvety-na-voprosy-razdel-21) ПІТИ НА СПОВІДЬ В ЦЕРКВУ. СПАЛИТИ ПАСПОРТ І НІКОЛИ НИМ НЕПОЛЬЗУВАТИСЯ. Священики У ЯКИХ Є біо паспорт АБО ВИЗНАЄ - БЛАГОСЛОВЛЯЄ ПОЛУЧЕНІЕ ВЕДУТЬ ВСІХ В АД !!!!! ЯК вижити? християни тікають З МІСТ ПОДАЛІ НА СВОЮ ЗЕМЛЮ.  ДИВИСЬ В ЮТУБ  екзорцист ВАСИЛИЙ НОВІКОВ. КАНАЛ НОВИНИ ВЕРА 77. ФІЛЬМ СПРУТ ГАЛИНА Царьова. СВЯТИЙ ОТРОК В'ЯЧЕСЛАВ.
........",Christian,0,2021-01-20T08:09:28Z
121,Ugx5AqsfO_wFspjfFLd4AaABAg,Торкає,diana zolotarewa,1,2021-01-19T22:14:37Z
122,UgwkwVxwFE8H13Efmjd4AaABAg,Супер,T.Saffskaya,1,2021-01-18T17:18:24Z
123,Ugw_nxp2HPOzc0J2Xol4AaABAg,"Неймовірна пісня, пронизуючий до глибини душі текст,  мурахи по тілу від прослуховування української музики.",Olga Gulchuk,2,2021-01-16T18:51:55Z
124,UgwhFzPYLgFAGcHS4E14AaABAg,"""вірити немов востаннє""",Ievheniya Myronenko,2,2021-01-15T20:56:00Z
125,UgxCGLcp1vWai7oTUwN4AaABAg,Да. Тусите вместе почаще. Сильно!!!,Serg Ofigevshiu,2,2021-01-07T08:31:54Z
126,UgyDtRfd-bOPw7Y8D3V4AaABAg,Неперевершено,Сергей Ковтун,1,2021-01-01T00:44:20Z
127,UgyXpyJmBbLvORrxrhh4AaABAg,"Беззаперечно це шедевр. Андрій, дякую за глибоку сповнену сенсом пісню і всій команді за бездоганне виконання!",Roman,41,2020-12-22T08:37:44Z
128,Ugz2-nB8joBquwFyMlJ4AaABAg,"Геніально. Виконання, музика, пісня, сюжет.",Evgen Ra,8,2020-12-14T10:43:25Z
129,UgyvpxhetqiWwTupoAV4AaABAg,ТИНКА УЖЕ НАДОЕЛА ДО КИШОК ВЕЗДЕ ЕЕ МОРДА,Лариса Терлецкая,2,2020-12-13T12:46:32Z
130,UgwXJAc6Z0xw06aQu4l4AaABAg,Обожаю! ❤️❤️❤️,Oksana Belyaeva,1,2020-12-08T07:56:03Z
131,UgzkqDgL2zgkVHImYUl4AaABAg,Найкращий дует країни!!!))),Людмила Павліченко,3,2020-12-03T23:39:03Z
132,Ugy4M8-gDBaf5lB3cqZ4AaABAg,"А есть версия, где она не орет?",Kovalenko Ihor,3,2020-12-03T08:45:23Z
133,UgzKLdQaLRI1bWheJ254AaABAg,❤️🌞,Natali Parfilova,0,2020-11-29T09:06:11Z
134,UgwU2ZpnibLrd5TCXn94AaABAg,Як неймовірно звучить моя рідна мова,Alexandra,1,2020-11-28T17:12:40Z
135,UgzVU6xVswo9pBw_PFZ4AaABAg,Такую хуйню хавают люди.. стремная песня,Kolyan Ugrin,0,2020-11-27T13:31:59Z
136,UgzyP6jWoTPoR0GsLB54AaABAg,ДУЖЕ ГАРНО!ПРИВЕТ С ДОНБАССА!,СЕРГЕЙ МАРТЫНЕНКО,4,2020-11-21T16:10:28Z
137,UgxlBtJdLSvOv8SS0Cl4AaABAg,"Неперевершені!! 
Дякую за цей шедевр!🙏",Волянко Гмирева,2,2020-11-21T08:33:55Z
138,Ugzuld8IKclL8tzhTL94AaABAg,Найкращі!!!!!,Волянко Гмирева,1,2020-11-21T08:27:03Z
139,Ugxlr2nlxuX_VclUbQp4AaABAg,Івано-Франкіаськ рулить! привіт зі Львова),Vitaly LaSet,3,2020-11-11T23:27:00Z
140,UgyBqvzILH6q6526iOd4AaABAg,"Напевно, Бумбокс це як муза , як вітер, як хмара,,,,,,Вони завжди неймовірні)))))",Marta Zwarycz,6,2020-11-09T00:13:37Z
