,id,comment,author,likecount,publishedAt
114,Ugz0Q8Lu_RCEq0oCV9l4AaABAg,"Never heard of er till 2022, a has been? bored during covid are we?",Trash You're,0,2022-02-11T22:07:32Z
115,UgzckFViNZqj7qrPVbN4AaABAg,In here in 2022,Shantia Melton,0,2022-02-11T18:17:18Z
116,Ugz8S-RPUULXuJVzZdx4AaABAg,Someone cancel this lady,Jay Roldan,0,2022-02-11T12:35:01Z
117,UgyX35weIbap3y18P554AaABAg,Anyone here searching for her Joe Rogan video?,dude20295,2,2022-02-11T08:34:34Z
118,UgyEaG18-Jl74ptyrBF4AaABAg,Sucks,Jason Jacobs,0,2022-02-10T22:15:40Z
119,Ugw0DqcSwLJ_sjfkdsV4AaABAg,YouTube must have came out in 2010 cuz everything old be 12 years ago,M Dizz,0,2022-02-10T02:14:42Z
120,UgyqVrKp9lWZv3o8kvp4AaABAg,The issues we face today have been issues for years. Love yourself people!! No matter what!! 🙏🏾😘❤️,Forever N,0,2022-02-09T23:25:48Z
121,Ugw5hLrWuKGuniXUhEl4AaABAg,Yasss! Love yourself.,Pam Brown,0,2022-02-09T19:33:23Z
122,UgxrgwtsXcgfMmQeTtV4AaABAg,"She’s a female Bob Marley!
Nice feel good music.",Paul Friend,0,2022-02-09T16:53:46Z
123,Ugw4BrjrIN9EiBXst314AaABAg,This woman is not from India. Racist cultural appropriation.,J G,3,2022-02-09T16:09:08Z
124,UgxRjuhrM0m9NBsCChd4AaABAg,"What the bleep? ... hey could you make a compliation of black rap artists who use the 'N' word too?  ... and why did the outspoken whitey Joe Rogan using the 'N' word get bleeped in your video compliation but blacks can use the word without criticism?  I am curious ... as a black you must be familiar with double standards?  Some things do need to be said to clear the air of ignorance ... which is universal and color is not a barrier. Ignorance is public enemy #1 and everybody is guilty and contributes, including you  ... nice song",Archangel Raphael,1,2022-02-09T13:27:03Z
125,Ugx12wd92wGe-PGjJ494AaABAg,Leaving Spotify was a bad move.,J Tuitupou,2,2022-02-09T10:47:26Z
126,Ugz1HlfBZKrBYr1Vctt4AaABAg,Corporate shill,Sombra,5,2022-02-09T01:46:19Z
127,UgziZgfK0Byp3xFS2SF4AaABAg,I use to think you actually cared more about your people than money....but you proved which is more important to you!!! To hell with you & *JOE ROGEN* dude is mad racist & thats a fact!,Cull Obsidian Plays: Gaming & Music,3,2022-02-09T00:24:10Z
128,UgyTVT_6Ja95pBxokHJ4AaABAg,"I’m so happy I was lucky enough to be educated about this wonderful, powerful, and beautiful women in school. ❤️",Breegan,0,2022-02-08T22:50:15Z
129,UgzljeKiltJQNAfS6kx4AaABAg,love India Arie and her courage.,Ingrid Fischer,3,2022-02-08T18:24:17Z
130,UgwgQIR8UJIqx1ugYR94AaABAg,"Nice song, snitch",Zdravko Perkovich,2,2022-02-08T13:36:44Z
131,UgwvyLhy22IhgnHjKCF4AaABAg,"Most people are racist, India.  Don't you know that?  Get over yourself.  Fake outrage... is fake.",CA Cobarruvias,6,2022-02-08T11:44:56Z
132,Ugzi46Prb1DjC2v6jmJ4AaABAg,You can feel good that the few cents you earn on THIS song will  go towards corporations that cause cardiomyopathy in children and won't let you eat at a restaurant unless you SHOW YOUR PAPERS.,CA Cobarruvias,5,2022-02-08T11:43:27Z
133,UgwecCoWkIHJxobsZW14AaABAg,"I believe it's just a word
And anyone can use it
If we're all human beings
Why would anybody choose it?
                           
We'll never be equal 
If one man can't speak
A white man has the right
Same as a brother on the street

Words belong to all the world
For anyone to speak
I'm not better I'm not worse
I can't tell you how to think   

You show me your heart
If you call me a nigger
No word can touch me
That ain't my trigger

A word is a weapon 
Only if we let it hurt us
If a word is wrong it always is
For a rapper or a racist  

The pain I see on mama's face
The hurt to daddy's pride
Why let such a stupid word
Tear old wounds open wide?",tyme todothis,0,2022-02-08T11:19:53Z
134,Ugy1aibvhYmUvP3z1WB4AaABAg,"Garbage disposal is the only place for this crap.   Take it off Spotify , nobody cares.",MMGR.  Mad minute gear reviews,2,2022-02-08T10:17:48Z
135,UgwRD0Jj1_XRcVUhfl14AaABAg,"I'm a cisgender male, but this song has taught me respect (for myself and others) all the same.",AkiraFFaddict,0,2022-02-08T09:16:40Z
136,Ugz0nbS4kNzHQSALwjB4AaABAg,Her only good song.,Austin Almanza,0,2022-02-08T05:56:58Z
137,UgwBpr9w1RVJdKZR4vl4AaABAg,Please do boot her off Spotify!!! I'll listen to Joe Rogan over u anyday 🤣🤣🤣,Harmony6035,8,2022-02-07T22:20:51Z
138,UgxDLuSLCoPBsqy1dfx4AaABAg,Wow Great song I love it it wow 🥰🥰🥰😍😍😍😍👑👑👑👑👑,Boboo Kuboose,0,2022-02-07T22:11:02Z
139,Ugzb3l1mn_nwO_y3PAV4AaABAg,Blak racacist rite heer y'all baleedat,Shady Ganley formerly Jaquariuss,5,2022-02-07T21:13:02Z
140,UgydMpzmTUIKlNbkQOh4AaABAg,"Lot's of lip synching, posing. Yeah you are your hair. nothing else to see here.",Bratno Visko,3,2022-02-07T20:31:58Z
141,Ugz6OyZtoE2aWPkH4Kh4AaABAg,Came here cause of joe rogan....still dont know how she relevant 🤣,PsycoDelic,8,2022-02-07T19:45:18Z
142,UgywaJEkjMEXt45tMaB4AaABAg,Downvote for being pro-censorship.,Mr M,7,2022-02-07T19:35:27Z
143,UgzPBOCKdv7-R4Ieke54AaABAg,India is a racist!!!,Cole Bybee,9,2022-02-07T18:36:47Z
144,UgwWcni5Gdooy3oYwoR4AaABAg,OOGA BOOGA YEAAAA!!! OOGA BOOGA OOGA BOOGA LETS ROB KILL N STEAL DAT SHYYYTTTT ❤️,Ooga Booga,2,2022-02-07T18:21:40Z
145,UgxtRA75vBDI-QXL2gN4AaABAg,fire,dt333,2,2022-02-07T16:47:42Z
146,UgyDF-9NSYTWTm4zNLV4AaABAg,Joe rogan uses youtube too. please remove your music videos from here too,GV Media,6,2022-02-07T16:29:13Z
147,UgwYSzda0FCCIpuQN7F4AaABAg,Worse song I’ve ever listen to,Dave Lemoine,4,2022-02-07T15:02:07Z
148,UgxfKoIQry4A4keWSkB4AaABAg,I'd rather listen to Joe rogan than your music,this is. yo momma,6,2022-02-07T14:26:40Z
149,Ugx-fTIlxgA30j4OMJt4AaABAg,I love Joe Rogan,Ralph Furley,5,2022-02-07T12:56:43Z
150,UgzjkAC4XRWx-cZHElB4AaABAg,It's a pleasure watching muricans fight each other.,muitnecsA,0,2022-02-07T11:32:52Z
151,UgyNhvM0DgJP7oQTz7B4AaABAg,Why she sound like mutambo,YouTube Deleted Me Bcuz IsupportBLM,4,2022-02-07T09:23:37Z
152,Ugzd3aEETVRg3LVrAyN4AaABAg,why dont you post your joe rogan video with the context around whay was said? clearly you did this intentionally to help cancelling joe rogan for having free speech about covid and vaccines. youre the one that should be cancelled,Leo501,4,2022-02-07T06:02:58Z
153,UgzKxc2sA7nlfz7Clgd4AaABAg,Joe Rogan is the MAN,Kawaakari Productions,5,2022-02-07T01:14:43Z
154,UgwdAV7oDDgJloErr1N4AaABAg,Anything to stay relevant.,Paul Guseman,6,2022-02-07T00:05:05Z
155,UgyGNaybg6e3atjGze94AaABAg,Creative name,Live Life,1,2022-02-06T23:54:24Z
156,Ugwoh-Cd0I9XhSuiok94AaABAg,"Train by day, Joe Rogan podcast by night……ALL DAY!",Crash Test Cal,9,2022-02-06T21:46:20Z
157,Ugwytrs9x4FFWhz08Hd4AaABAg,Just don't mention the N word around her or she'll cancel you lmfao!,UrbanFolklore,3,2022-02-06T16:52:00Z
158,Ugw24gpiduDsNvWwB0R4AaABAg,Your beautiful and your stand against Rogan is brave and strong. The strength of your values and morals is admirable and I love you.,NickyNomads,4,2022-02-06T16:49:48Z
